ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Who,Other - Who,Region,Other - Region,Date/Time,Security Presence,Other - Security Presence,Cleaning Evidence,Other - Cleaning Evidence,Signs-Assistance,Other - Signs-Assistance,Signs-Other,Other - Signs-Other,Flagging,Other - Flagging,Notes about this datum,x,y,Sign Category-Bin1,Sign Category Sentiment-Bin2,Sign Category Overall Sentiment-Bin 3,Signs Within Same Image,Post-Fire Period (Years)
719,907b8da8-e537-4da1-83ff-e80fe2e9c97a,34:24.9,,34:24.9,,Sean Anderson,,Eaton,,1/23/26 22:14,,,,,,,Construction/Rebuilding,,,,,-118.1458384,34.20436512,Rebuilding-Construction Sign,Rebuilding,positive,1,1
720,965d46bd-e73a-40a7-a8a9-4f6e4c3b0fbe,34:27.1,,34:27.1,,Sean Anderson,,Eaton,,1/23/26 22:14,,,,,,,other,Pro-Environment,,,Saving Altadenas At-Risk Trees,-118.1459355,34.20417612,Pro-Environment,Pro-Environment,positive,1,1
721,3cfe6e40-9350-4de5-9694-a54abc76be42,34:29.9,,34:29.9,,Sean Anderson,,Eaton,,1/23/26 22:16,,,,,,,Construction/Rebuilding,,,,,-118.1465705,34.20369245,Rebuilding-Construction Sign,Rebuilding,positive,1,1
722,3a5ca2e4-e87a-4479-bcd2-af899096aad8,34:32.7,,34:32.7,,Sean Anderson,,Eaton,,1/23/26 22:17,,,,,,,other,,,,Saving Altadena’s At-Risk Trees,-118.1466231,34.20366085,Pro-Environment,Pro-Environment,positive,1,1
723,8aabd0d2-00ba-4b4f-8622-a1193bf4404d,34:34.9,,34:34.9,,Sean Anderson,,Eaton,,1/23/26 22:19,,,,,State,,,,,,Consumer Alert,-118.1443615,34.20491824,Warnings-Avoid Scams,Education,positive,1,1
724,8146eb36-90e3-4d9a-bf9b-f417bb71d474,34:38.2,,34:38.2,,Sean Anderson,,Eaton,,1/23/26 22:22,,,,,,,"Pro-Community,Construction/Rebuilding",,,,Huge 5-panel series of signs for GoBuilders with a strong pro-Altadena message,-118.1423578,34.20546918,Pro-Community & Rebuilding-Construction Sign,Pro-Community,positive,1,1
725,da56b459-ba37-423e-b1f7-e39b45373b7a,34:41.2,,34:41.2,,Sean Anderson,,Eaton,,1/23/26 22:27,,,,,,,Construction/Rebuilding,,,,,-118.1417795,34.20630799,Rebuilding-Construction Sign,Rebuilding,positive,1,1
726,a2ebf408-dabc-45bd-a4e5-02963b590c95,34:44.4,,34:44.4,,Sean Anderson,,Eaton,,1/23/26 22:30,,,,,NGO,,,,,,Habitat for Humanity home construction site signs,-118.1470098,34.19534032,NGO-Volunteer Rebuilding,Rebuilding,positive,1,1
727,6adc89a4-a2a0-4e3c-a4f6-edbc7f3827d9,34:45.1,,34:45.1,,Sean Anderson,,Eaton,,1/23/26 22:31,,,,,,,Pro-Community,,,,Waldorf School: our location has changed but our mission hasn’t,-118.1432321,34.19324284,Pro-Community Strong,Pro-Community,positive,1,1
728,603f895f-f275-40d3-a32b-170178d87f3e,34:53.2,,34:53.2,,Sean Anderson,,Eaton,,1/23/26 22:34,,,,,,,Pro-Community,,,,Altadena strong,-118.1372176,34.19130663,Pro-Community Strong,Pro-Community,positive,1,1
729,7e712e37-d989-46d5-9321-659e6b87c297,34:56.4,,34:56.4,,Sean Anderson,,Eaton,,1/23/26 22:36,,,,,other,Art,Pro-Community,,,,Painted Sign of Altadena (picture was cut off by Van window,-118.1314661,34.18795492,Pro-Community Art & Memory,Pro-Community,positive,1,1
730,45837653-5151-4914-995e-863465fcbb48,34:57.1,,34:57.1,,Sean Anderson,,Eaton,,1/23/26 22:40,,,,,,,Pro-Community,,,,Altadena Not For Sale,-118.1221052,34.17847046,Pro-Community Not For Sale,Pro-Community,positive,1,1
731,1e170fdd-3913-4f08-b621-845955e7814d,04:59.0,,04:59.0,,Sean Anderson,,Palisades,,1/27/26 1:53,,,,,,,Construction/Rebuilding,,,,,-118.6534306,34.03856952,Rebuilding-Construction Sign,Rebuilding,positive,1,1
732,bbe914d0-f7f2-4303-af34-a88c15c8c0d1,05:04.5,,05:04.5,,Sean Anderson,,Palisades,,1/27/26 1:56,,,,,,,Trespass_Warning,,,,,-118.6437837,34.0383348,Security-Stay Away,Security-Negative,negative,1,1
733,23d04dfb-31a6-45d1-bac9-3b09b73a84bc,05:05.5,,05:05.5,,Sean Anderson,,Palisades,,1/27/26 1:57,,,,,,,For_Sale-Ad,,,,,-118.6388333,34.03728299,For Sale,Sale Offer,negative,1,1
734,d4ece759-9013-4a26-8e12-67b8c07b05a0,05:08.0,,05:08.0,,Sean Anderson,,Palisades,,1/27/26 1:58,,,,,,,For_Sale-Ad,,,,,-118.6324853,34.03745399,For Sale,Sale Offer,negative,1,1
735,7f34658c-27a5-4260-989c-5947bb909860,05:10.1,,05:10.1,,Sean Anderson,,Palisades,,1/27/26 1:58,,,,,,,For_Sale-Ad,,,,,-118.6283348,34.03730176,For Sale,Sale Offer,negative,1,1
736,8569af5b-4a94-46c8-8849-3a514ce303eb,05:10.8,,05:10.8,,Sean Anderson,,Palisades,,1/27/26 2:00,,,,,,,Trespass_Warning,,,,,-118.6427979,34.03826553,Security-Stay Away,Security-Negative,negative,1,1
737,f926cd35-5df2-4307-96a5-4829531afb28,05:11.4,,05:11.4,,Sean Anderson,,Palisades,,1/27/26 2:03,,,,,,,For_Sale-Ad,,,,,-118.6480894,34.03832496,For Sale,Sale Offer,negative,1,1
738,9db1c19a-86e7-4368-b4e4-69fea63111b4,05:12.1,,05:12.1,,Sean Anderson,,Palisades,,1/27/26 2:03,,,,,,,For_Sale-Ad,,,,,-118.6561239,34.03903239,For Sale,Sale Offer,negative,1,1
